ID,County,Year,Population,Change,Births,Deaths,Net Migration,Natural Increase,Datatype 
0832027,83,2027,33210.7825,609.0180632,465.7248324,312.0376293,455.3308601,153.6872031,Projection
0852027,85,2027,49941.44399,1144.543506,587.4109448,564.6880595,1121.820621,22.72288526,Projection
0872027,87,2027,31418.61748,356.7025613,514.6971916,268.128173,110.1335427,246.5690186,Projection
0892027,89,2027,17932.066,-102.9966875,159.3079534,183.3277778,-78.97686317,-24.01982437,Projection
0912027,91,2027,5186.671842,7.010405185,49.04546031,53.45979261,11.42473749,-4.414332304,Projection
0932027,93,2027,20731.3163,379.3351448,189.6866382,183.4210843,373.069591,6.26555385,Projection
0952027,95,2027,4332.629208,2.427988624,61.25850064,46.83710368,-11.99340834,14.42139697,Projection
0972027,97,2027,19666.49583,184.0360597,189.6965914,166.203401,160.5428694,23.49319037,Projection
0992027,99,2027,11911.61472,-14.59073132,143.0900416,102.9751816,-54.70559135,40.11486003,Projection
1012027,101,2027,185178.6258,1998.29599,2054.280744,1739.917524,1683.93277,314.3632203,Projection
1032027,103,2027,6682.844562,27.11658183,82.63091643,50.27058076,-5.243753832,32.36033567,Projection
1052027,105,2027,11422.31852,5.644526761,125.374108,115.2901952,-4.439386121,10.08391288,Projection
1072027,107,2027,30675.29998,742.9479183,327.9354094,189.8749864,604.8874953,138.060423,Projection
1092027,109,2027,6670.982663,1.224917248,78.45197073,66.17771387,-11.04933961,12.27425685,Projection
1112027,111,2027,740.9932816,0.60113229,6.331472717,7.050615479,1.320275053,-0.719142762,Projection
1132027,113,2027,10934.35242,270.6138271,112.5665275,58.44541529,216.4927149,54.12111217,Projection
1152027,115,2027,2352.283158,-8.285207582,23.07227419,28.98653532,-2.370946445,-5.914261137,Projection
1172027,117,2027,37526.93625,768.3042854,503.2575508,213.7343947,478.7811293,289.5231561,Projection
1192027,119,2027,28493.57888,258.4421512,296.4197134,265.8760468,227.8984846,30.54366656,Projection
1212027,121,2027,5059.803834,14.41172205,52.5039112,52.86530173,14.77311257,-0.361390527,Projection
1232027,123,2027,421169.9574,12656.95564,5953.308666,2388.018901,9091.665878,3565.289765,Projection
1252027,125,2027,10605.62525,31.43315358,150.1570252,96.26625359,-22.45761806,53.89077164,Projection
0012028,1,2028,635230.597,11796.9046,9140.772337,3474.887157,6131.019415,5665.88518,Projection
0032028,3,2028,18493.66056,199.059286,246.9159039,136.6939306,88.83731273,110.2219733,Projection
0052028,5,2028,758609.7373,10363.42914,10220.64791,5176.040072,5318.821294,5044.607842,Projection
0072028,7,2028,16118.99405,346.5716003,158.5175202,198.6194394,386.6735195,-40.10191919,Projection
0092028,9,2028,3307.519126,-23.5940486,30.76281022,42.69116155,-11.66569727,-11.92835134,Projection
0112028,11,2028,6161.701262,23.31982925,52.69053591,50.7843585,21.41365184,1.906177406,Projection
0132028,13,2028,368924.8952,3804.215674,3784.005313,2755.845226,2776.055588,1028.160086,Projection
0142028,14,2028,95239.9289,2493.655915,1197.346589,606.7460578,1903.055384,590.6005309,Projection
0152028,15,2028,22546.36232,251.9987251,188.4151855,255.8536023,319.4371418,-67.43841675,Projection
0172028,17,2028,1851.254675,0.994492074,29.52693169,17.86314473,-10.66929488,11.66378695,Projection
0192028,19,2028,10129.04035,92.070521,94.32726676,93.1676682,90.91092243,1.159598568,Projection
0212028,21,2028,8307.587507,32.77292567,123.6387576,78.11941461,-12.74641731,45.51934298,Projection
0232028,23,2028,3791.151368,1.775558895,32.65906264,49.14016692,18.25666318,-16.48110428,Projection
0252028,25,2028,5974.114546,75.84830598,59.94302824,36.7526605,52.65793825,23.19036774,Projection
0272028,27,2028,4987.7246,40.02619928,40.97653808,75.83008031,74.87974151,-34.85354222,Projection
0292028,29,2028,32602.64512,262.9437646,303.0640984,432.5010913,392.3807575,-129.4369929,Projection
0312028,31,2028,838834.8518,13430.23075,10677.24955,4973.69087,7726.672064,5703.558685,Projection
0332028,33,2028,2162.07924,9.971490422,29.9229273,20.49147971,0.540042824,9.431447598,Projection
0352028,35,2028,401420.4793,5976.066468,4936.793228,2634.087583,3673.360823,2302.705645,Projection
0372028,37,2028,66853.9403,1507.977637,764.1021144,367.4708805,1111.346403,396.6312339,Projection
0392028,39,2028,41046.92028,1440.821898,486.9298629,274.1636128,1228.055648,212.76625,Projection
0412028,41,2028,830828.0466,12222.56031,11489.12134,5428.903964,6162.342939,6060.217372,Projection
0432028,43,2028,48689.13056,253.6188199,411.2567708,536.0877969,378.4498461,-124.8310261,Projection
0452028,45,2028,74469.93519,1405.762235,1114.824817,485.8623354,776.7997534,628.9624818,Projection
0472028,47,2028,6163.652598,6.05932339,49.04055803,51.08137525,8.100140616,-2.040817226,Projection
0492028,49,2028,18688.42102,323.8652001,158.2321368,160.4046201,326.0376834,-2.172483319,Projection
0512028,51,2028,18875.80555,205.3866539,161.338954,107.7611474,151.8088473,53.57780659,Projection
0532028,53,2028,1016.680769,23.95390853,16.36607572,8.942354616,16.53018742,7.423721107,Projection
0552028,55,2028,6577.43351,-6.572606541,54.69116397,105.4936662,44.22989566,-50.8025022,Projection
0572028,57,2028,1315.002217,-0.265339438,16.50714744,14.95892997,-1.813556909,1.548217471,Projection
0592028,59,2028,639716.0734,4316.145811,6703.647081,5513.902737,3126.401467,1189.744344,Projection
0612028,61,2028,1310.928574,-6.535907379,12.88205549,16.11414308,-3.303819788,-3.232087591,Projection
0632028,63,2028,8054.431117,55.34229599,136.1986771,72.57646091,-8.279920233,63.62221622,Projection
0652028,65,2028,8372.638294,79.94655026,111.5553856,48.68748691,17.07865155,62.8678987,Projection
0672028,67,2028,70911.64557,1184.362245,746.3617054,567.8643213,1005.864861,178.497384,Projection
0692028,69,2028,414232.4407,6070.550894,4385.434011,3127.787268,4812.904151,1257.646743,Projection
0712028,71,2028,13980.83492,-18.78467472,118.6111355,177.8441989,40.4483887,-59.23306342,Projection
0732028,73,2028,6493.338762,80.99654695,70.41310802,51.06738084,61.65081978,19.34572718,Projection
0752028,75,2028,24981.51751,230.0141483,242.1899123,222.6812927,210.5055287,19.50861955,Projection
0772028,77,2028,174823.8321,2987.772869,1979.707648,1668.196349,2676.261571,311.5112981,Projection
0792028,79,2028,837.3682559,4.472600131,8.078553583,10.41093482,6.80498137,-2.332381239,Projection
0812028,81,2028,13339.823,22.33196899,207.8677071,95.75609309,-89.77964505,112.111614,Projection
0832028,83,2028,33820.94396,610.1614594,475.0070463,318.5659407,453.7203538,156.4411057,Projection
0852028,85,2028,51082.35443,1140.91044,603.2164138,580.4397714,1118.133797,22.77664242,Projection
0872028,87,2028,31803.43449,384.8170093,521.6761665,271.3728356,134.5136784,250.3033309,Projection
0892028,89,2028,17809.21583,-122.8501703,158.0485832,183.1598179,-97.73893558,-25.11123477,Projection
0912028,91,2028,5190.120368,3.448525759,49.42980267,53.77382996,7.792553054,-4.344027295,Projection
0932028,93,2028,21102.30724,370.990939,194.9389587,189.782594,365.8345743,5.156364718,Projection
0952028,95,2028,4341.935353,9.306145133,60.64006742,46.36055035,-4.97337193,14.27951706,Projection
0972028,97,2028,19850.32026,183.8244257,194.9221174,170.0038777,158.906186,24.91823971,Projection
0992028,99,2028,11896.91274,-14.70197947,142.9673754,103.5956923,-54.07366249,39.37168302,Projection
1012028,101,2028,187175.6976,1997.071818,2077.205528,1774.638441,1694.504731,302.5670871,Projection
1032028,103,2028,6709.638656,26.79409383,83.25855401,50.55684615,-5.907614029,32.70170786,Projection
1052028,105,2028,11428.47207,6.153548961,125.6934686,116.0244448,-3.51547484,9.669023801,Projection
1072028,107,2028,31423.56992,748.2699388,339.3745971,194.6221649,603.5175067,144.7524321,Projection
1092028,109,2028,6671.652303,0.669640633,78.71387715,67.2820324,-10.76220411,11.43184475,Projection
1112028,111,2028,744.5936298,3.600348163,6.356010493,7.139055288,4.383392958,-0.783044795,Projection
1132028,113,2028,11204.33763,269.9852096,115.9914441,60.20752589,214.2012914,55.78391819,Projection
1152028,115,2028,2346.747186,-5.535971545,23.36045363,28.84466578,-0.051759398,-5.484212147,Projection
1172028,117,2028,38238.21242,711.2761643,505.701634,219.8349591,425.4094894,285.8666749,Projection
1192028,119,2028,28744.8798,251.3009221,297.2338574,272.45866,226.5257247,24.77519742,Projection
1212028,121,2028,5074.715599,14.91176497,52.25879312,52.59266973,15.24564158,-0.333876606,Projection
1232028,123,2028,433936.507,12766.54961,6139.054814,2465.806674,9093.301468,3673.24814,Projection
1252028,125,2028,10646.06008,40.43483017,151.798429,96.40398235,-14.95961651,55.39444668,Projection
0012029,1,2029,647045.9891,11815.39207,9243.91377,3568.783518,6140.261816,5675.130252,Projection
0032029,3,2029,18693.21787,199.5573098,253.0248363,139.9300198,86.4624934,113.0948164,Projection
0052029,5,2029,768961.9813,10352.24399,10321.08672,5305.065261,5336.222538,5016.021454,Projection
0072029,7,2029,16508.71963,389.7255818,163.9080256,206.0589264,431.8764826,-42.15090074,Projection
0092029,9,2029,3284.443495,-23.07563067,30.95353073,42.28589608,-11.74326532,-11.33236535,Projection
0112029,11,2029,6183.930422,22.22915996,52.48928242,50.95662881,20.69650635,1.532653611,Projection
0132029,13,2029,373024.1458,4099.250644,3852.723964,2830.436914,3076.963594,1022.28705,Projection
0142029,14,2029,95690.66357,450.7346672,1165.625183,618.9148692,-95.97564679,546.7103139,Projection
0152029,15,2029,22795.13223,248.7699117,190.567742,260.7130444,318.9152141,-70.14530238,Projection
0172029,17,2029,1852.2672,1.012525294,29.59847262,17.90810159,-10.67784573,11.69037103,Projection
0192029,19,2029,10222.88166,93.84131959,96.82954222,94.67329797,91.68507534,2.156244251,Projection
0212029,21,2029,8340.394108,32.80660135,124.0485125,78.4192224,-12.82268875,45.6292901,Projection
0232029,23,2029,3793.146853,1.995485158,32.70117973,49.27783611,18.57214153,-16.57665637,Projection
0252029,25,2029,6050.783015,76.66846857,60.8377668,36.99241791,52.82311968,23.84534889,Projection
0272029,27,2029,5031.685033,43.96043355,41.57769813,77.4232167,79.80595212,-35.84551857,Projection
0292029,29,2029,32961.91334,359.2682179,308.5555702,441.5554919,492.2681396,-132.9999217,Projection
0312029,31,2029,850948.0807,12113.22893,10722.53132,5082.45289,6473.150508,5640.078427,Projection
0332029,33,2029,2176.284907,14.20566782,30.53651195,20.26348513,3.932641,10.27302682,Projection
0352029,35,2029,407340.4801,5920.000799,4984.235608,2727.74054,3663.50573,2256.495068,Projection
0372029,37,2029,68356.6758,1502.735502,788.8429191,382.4365971,1096.32918,406.406322,Projection
0392029,39,2029,42377.17431,1330.254024,495.3604927,284.0259786,1118.91951,211.334514,Projection
0412029,41,2029,843015.1713,12187.12472,11597.23353,5561.544189,6151.435386,6035.689338,Projection
0432029,43,2029,48994.20648,305.0759206,417.4821415,542.9096225,430.5034016,-125.427481,Projection
0452029,45,2029,75933.05124,1463.116053,1135.643374,502.1906158,829.6632943,633.4527587,Projection
0472029,47,2029,6170.325939,6.673340805,50.33792666,52.33586298,8.671277126,-1.997936321,Projection
0492029,49,2029,19062.54455,374.1235285,164.3805227,166.5002354,376.2432412,-2.119712741,Projection
0512029,51,2029,19079.89399,204.0884399,164.5236107,109.7462389,149.3110682,54.77737172,Projection
0532029,53,2029,1041.40307,24.72230054,16.93444332,8.978258149,16.76611537,7.956185168,Projection
0552029,55,2029,6569.256356,-8.177154598,54.28333331,106.6710357,44.21054782,-52.38770242,Projection
0572029,57,2029,1315.370073,0.36785533,16.76307734,14.86676476,-1.528457248,1.896312578,Projection
0592029,59,2029,643907.432,4191.358671,6683.827486,5643.743599,3151.274785,1040.083887,Projection
0612029,61,2029,1304.337401,-6.591172817,12.76996854,16.0187721,-3.342369262,-3.248803555,Projection
0632029,63,2029,8110.753962,56.32284554,137.4853608,72.51838434,-8.644130921,64.96697646,Projection
0652029,65,2029,8453.155305,80.51701122,113.5583413,49.22537173,16.18404166,64.33296956,Projection
0672029,67,2029,72093.09547,1181.449893,765.823324,586.7890439,1002.415613,179.0342801,Projection
0692029,69,2029,420280.1592,6047.718499,4438.071587,3206.549058,4816.195969,1231.52253,Projection
0712029,71,2029,13960.05662,-20.77829758,118.2080763,180.1790749,41.19270104,-61.97099862,Projection
0732029,73,2029,6586.637339,93.29857653,71.25395924,50.98208312,73.02670041,20.27187612,Projection
0752029,75,2029,25210.20298,228.6854733,244.0488779,226.3951712,211.0317666,17.65370671,Projection
0772029,77,2029,178014.4601,3190.627944,2024.337002,1711.303237,2877.594179,313.0337648,Projection
0792029,79,2029,841.7881284,4.419872459,8.187648859,10.57167279,6.803896387,-2.384023928,Projection
0812029,81,2029,13363.38956,23.56656084,208.256436,96.34601636,-88.34385879,111.9104196,Projection
0832029,83,2029,34431.66228,610.7183222,483.7777696,325.3739917,452.3145443,158.4037779,Projection
0852029,85,2029,52218.7172,1136.36277,618.2433889,596.2107329,1114.330114,22.03265599,Projection
0872029,87,2029,32216.04268,412.6081887,528.4958185,274.9203546,159.0327248,253.5754639,Projection
0892029,89,2029,17686.99062,-122.2252122,156.8976772,183.0782732,-96.04461622,-26.180596,Projection
0912029,91,2029,5202.601087,12.48071871,49.60554728,54.04079779,16.91596921,-4.435250503,Projection
0932029,93,2029,21469.95719,367.6499481,199.6064019,196.1616847,364.2052309,3.444717208,Projection
0952029,95,2029,4332.95571,-8.979643013,60.40116911,45.85511759,-23.52569453,14.54605152,Projection
0972029,97,2029,20034.38904,184.0687819,199.5068366,173.7997034,158.3616487,25.70713323,Projection
0992029,99,2029,11881.42326,-15.48948078,142.7545358,104.321889,-53.92212757,38.43264679,Projection
1012029,101,2029,189173.192,1997.494366,2097.154643,1810.8069,1711.146624,286.3477425,Projection
1032029,103,2029,6735.736774,26.09811823,83.98493919,50.82315828,-7.063662686,33.16178091,Projection
1052029,105,2029,11434.64212,6.170049276,126.1046721,116.8068263,-3.127796458,9.297845734,Projection
1072029,107,2029,32168.16328,744.593362,350.440802,199.4332536,593.5858136,151.0075484,Projection
1092029,109,2029,6671.755552,0.103248467,79.13789955,68.36990326,-10.66474782,10.76799628,Projection
1112029,111,2029,745.1270827,0.533452958,6.401948632,7.187605876,1.319110202,-0.785657244,Projection
1132029,113,2029,11473.48879,269.1511602,119.4055582,61.94985616,211.6954581,57.45570203,Projection
1152029,115,2029,2346.414964,-0.332222671,23.52291884,28.68753813,4.832396614,-5.164619286,Projection
1172029,117,2029,38892.36939,654.1569764,508.2563094,225.8318729,371.7325398,282.4244366,Projection
1192029,119,2029,28988.67515,243.7953503,298.1188526,278.9164869,224.5929846,19.20236569,Projection
1212029,121,2029,5089.699537,14.9839382,51.92284283,52.33735525,15.39845062,-0.414512424,Projection
1232029,123,2029,446805.8366,12869.32957,6320.056071,2546.027438,9095.30094,3774.028633,Projection
1252029,125,2029,10680.60053,34.54045085,153.7052477,96.58039458,-22.5844023,57.12485314,Projection
0012030,1,2030,658864.7972,11818.80804,9334.982598,3666.044643,6149.870083,5668.937955,Projection
0032030,3,2030,18894.09618,200.8783091,259.5167777,143.2019013,84.5634327,116.3148764,Projection
0052030,5,2030,779282.5012,10320.51989,10413.22941,5438.304771,5345.595254,4974.924635,Projection
0072030,7,2030,16941.76597,433.0463443,169.8034648,213.8107047,477.0535842,-44.00723982,Projection
0092030,9,2030,3262.17402,-22.26947585,31.09078147,41.87678559,-11.48347173,-10.78600412,Projection
0112030,11,2030,6206.157099,22.22667684,52.34575446,51.15094902,21.03187141,1.194805437,Projection
0132030,13,2030,377107.1742,4083.028444,3916.08734,2907.907169,3074.848273,1008.180172,Projection
0142030,14,2030,96097.09399,406.4304145,1129.537105,631.2725898,-91.834101,498.2645155,Projection
0152030,15,2030,23040.32495,245.1927196,194.4927783,265.3572716,316.057213,-70.86449335,Projection
0172030,17,2030,1848.311308,-3.955891846,29.37943143,17.98007433,-15.35524895,11.3993571,Projection
0192030,19,2030,10318.63672,95.7550558,99.16675458,96.18850925,92.77681047,2.978245329,Projection
0212030,21,2030,8373.745513,33.35140467,124.4484361,78.65987765,-12.43715378,45.78855845,Projection
0232030,23,2030,3795.316695,2.169841434,32.70090573,49.3576764,18.82661211,-16.65677068,Projection
0252030,25,2030,6127.875498,77.09248349,61.66783655,37.24140689,52.66605383,24.42642966,Projection
